[4.936966966131263, 8.199602440340403];{'b3732': 0, 'b3008': 0, 'b3962': 0, 'b2425': 0, 'b2280': 0, 'b0864': 0, 'b2873': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3008': 0, 'b3962': 0, 'b2425': 0, 'b2280': 0, 'b0864': 0, 'b2873': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3732': 0, 'b3962': 0, 'b2425': 0, 'b2280': 0, 'b0864': 0, 'b2873': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3732': 0, 'b3008': 0, 'b2425': 0, 'b2280': 0, 'b0864': 0, 'b2873': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3732': 0, 'b3008': 0, 'b3962': 0, 'b2280': 0, 'b0864': 0, 'b2873': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3732': 0, 'b3008': 0, 'b3962': 0, 'b2425': 0, 'b2280': 0, 'b2873': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3732': 0, 'b3008': 0, 'b3962': 0, 'b2425': 0, 'b2280': 0, 'b0864': 0, 'b3735': 0}
[4.936966966131263, 8.199602440340403];{'b3600': 0, 'b3732': 0, 'b3008': 0, 'b3962': 0, 'b2425': 0, 'b2280': 0, 'b0864': 0, 'b2873': 0}
[4.9369669661313536, 8.199602440340414];{'b2280': 0, 'b3735': 0}
[4.93696696613129, 25.8144028994885];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3733': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3456': 0, 'b3616': 0}
[4.93696696613129, 25.8144028994885];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0}
[4.936966966131293, 25.814402899488336];{'b3732': 0, 'b2721': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0, 'b3962': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b2721': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0, 'b3962': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0, 'b3962': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b3732': 0, 'b2721': 0, 'b0116': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0, 'b3962': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b3732': 0, 'b2721': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3733': 0, 'b3962': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b3732': 0, 'b2721': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b3962': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b3732': 0, 'b2721': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131293, 25.814402899488336];{'b0125': 0, 'b3732': 0, 'b2721': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0, 'b3962': 0}
[4.936966966131285, 25.814402899488208];{'b0116': 0, 'b1443': 0, 'b2280': 0, 'b1686': 0, 'b2720': 0, 'b3733': 0, 'b3962': 0, 'b2328': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b2720': 0, 'b3733': 0, 'b3962': 0, 'b2328': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b3962': 0, 'b2328': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b3962': 0, 'b2328': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b1686': 0, 'b2720': 0, 'b3962': 0, 'b2328': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b1686': 0, 'b2720': 0, 'b3733': 0, 'b2328': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b1686': 0, 'b2720': 0, 'b3733': 0, 'b3962': 0, 'b0805': 0}
[4.936966966131285, 25.814402899488208];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b1686': 0, 'b2720': 0, 'b3733': 0, 'b3962': 0, 'b2328': 0}
[4.9369669661313145, 25.814402899488233];{'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3735': 0, 'b1680': 0, 'b1686': 0, 'b3733': 0, 'b3962': 0, 'b3616': 0}
[4.9369669661313145, 25.814402899488233];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b1680': 0, 'b1686': 0, 'b3733': 0, 'b3962': 0, 'b3616': 0}
[4.9369669661313145, 25.814402899488233];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3735': 0, 'b1686': 0, 'b3733': 0, 'b3962': 0, 'b3616': 0}
[4.9369669661313145, 25.814402899488233];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3735': 0, 'b1680': 0, 'b3733': 0, 'b3962': 0, 'b3616': 0}
[4.9369669661313145, 25.814402899488233];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3735': 0, 'b1680': 0, 'b1686': 0, 'b3962': 0, 'b3616': 0}
[4.9369669661313145, 25.814402899488233];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3735': 0, 'b1680': 0, 'b1686': 0, 'b3733': 0, 'b3616': 0}
[4.9369669661313145, 25.814402899488233];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3735': 0, 'b1680': 0, 'b1686': 0, 'b3733': 0, 'b3962': 0}
[4.936966966132475, 8.199602440340415];{'b3600': 0, 'b3732': 0, 'b1341': 0, 'b2280': 0, 'b1680': 0, 'b0675': 0, 'b3733': 0}
[4.936966966132475, 8.199602440340415];{'b0125': 0, 'b3732': 0, 'b1341': 0, 'b2280': 0, 'b1680': 0, 'b0675': 0, 'b3733': 0}
[4.936966966132475, 8.199602440340415];{'b0125': 0, 'b3600': 0, 'b1341': 0, 'b2280': 0, 'b1680': 0, 'b0675': 0, 'b3733': 0}
[4.936966966132475, 8.199602440340415];{'b0125': 0, 'b3600': 0, 'b3732': 0, 'b2280': 0, 'b1680': 0, 'b0675': 0, 'b3733': 0}
[4.936966966132475, 8.199602440340415];{'b0125': 0, 'b3600': 0, 'b3732': 0, 'b1341': 0, 'b2280': 0, 'b0675': 0, 'b3733': 0}
[4.936966966132475, 8.199602440340415];{'b0125': 0, 'b3600': 0, 'b3732': 0, 'b1341': 0, 'b2280': 0, 'b1680': 0, 'b3733': 0}
[4.936966966132475, 8.199602440340415];{'b0125': 0, 'b3600': 0, 'b3732': 0, 'b1341': 0, 'b2280': 0, 'b1680': 0, 'b0675': 0}
[4.936966966131258, 8.199602440340408];{'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b2873': 0, 'b4100': 0, 'b3735': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b2873': 0, 'b4100': 0, 'b3735': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2720': 0, 'b2873': 0, 'b4100': 0, 'b3735': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2873': 0, 'b4100': 0, 'b3735': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b4100': 0, 'b3735': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b2873': 0, 'b3735': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b2873': 0, 'b4100': 0, 'b3057': 0}
[4.936966966131258, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b2873': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131583, 8.199602440340401];{'b0104': 0, 'b2280': 0, 'b2710': 0, 'b3735': 0, 'b2720': 0, 'b3733': 0, 'b3616': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b2280': 0, 'b2710': 0, 'b3735': 0, 'b2720': 0, 'b3733': 0, 'b3616': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b3735': 0, 'b2720': 0, 'b3733': 0, 'b3616': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b2720': 0, 'b3733': 0, 'b3616': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b3735': 0, 'b3733': 0, 'b3616': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b3735': 0, 'b2720': 0, 'b3616': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b3735': 0, 'b2720': 0, 'b3733': 0, 'b3057': 0}
[4.936966966131583, 8.199602440340401];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b3735': 0, 'b2720': 0, 'b3733': 0, 'b3616': 0}
[4.936966966131344, 8.1996024403404];{'b3732': 0, 'b1680': 0, 'b1341': 0, 'b2280': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131344, 8.1996024403404];{'b3600': 0, 'b1680': 0, 'b1341': 0, 'b2280': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131344, 8.1996024403404];{'b3600': 0, 'b3732': 0, 'b1680': 0, 'b2280': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131344, 8.1996024403404];{'b3600': 0, 'b3732': 0, 'b1341': 0, 'b2280': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131344, 8.1996024403404];{'b3600': 0, 'b3732': 0, 'b1680': 0, 'b1341': 0, 'b2280': 0, 'b4100': 0}
[4.936966966131344, 8.1996024403404];{'b3600': 0, 'b3732': 0, 'b1680': 0, 'b1341': 0, 'b2280': 0, 'b3733': 0}
[4.93696696613129, 8.199602440340408];{'b2721': 0, 'b2280': 0, 'b3733': 0, 'b3456': 0, 'b1341': 0, 'b0655': 0, 'b3735': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2280': 0, 'b3733': 0, 'b3456': 0, 'b1341': 0, 'b0655': 0, 'b3735': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b3456': 0, 'b1341': 0, 'b0655': 0, 'b3735': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b3733': 0, 'b1341': 0, 'b0655': 0, 'b3735': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b3733': 0, 'b3456': 0, 'b0655': 0, 'b3735': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b3733': 0, 'b3456': 0, 'b1341': 0, 'b3735': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b3733': 0, 'b3456': 0, 'b1341': 0, 'b0655': 0, 'b2541': 0}
[4.93696696613129, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b3733': 0, 'b3456': 0, 'b1341': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b3736': 0, 'b0116': 0, 'b3656': 0, 'b0067': 0, 'b2280': 0, 'b3224': 0, 'b0675': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b0116': 0, 'b3656': 0, 'b0067': 0, 'b2280': 0, 'b3224': 0, 'b0675': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3224': 0, 'b0675': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b3656': 0, 'b2280': 0, 'b3224': 0, 'b0675': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b3656': 0, 'b0067': 0, 'b2280': 0, 'b0675': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b3656': 0, 'b0067': 0, 'b2280': 0, 'b3224': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b3656': 0, 'b0067': 0, 'b2280': 0, 'b3224': 0, 'b0675': 0, 'b3735': 0}
[4.936966966131342, 25.814402899488293];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b3656': 0, 'b0067': 0, 'b2280': 0, 'b3224': 0, 'b0675': 0, 'b3733': 0}
[4.936966966131375, 25.814402899488613];{'b0125': 0, 'b3008': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b0864': 0, 'b3735': 0}
[4.936966966131375, 25.814402899488613];{'b3736': 0, 'b3008': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b0864': 0, 'b3735': 0}
[4.936966966131375, 25.814402899488613];{'b3736': 0, 'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b0864': 0, 'b3735': 0}
[4.936966966131375, 25.814402899488613];{'b3736': 0, 'b0125': 0, 'b3008': 0, 'b0116': 0, 'b2280': 0, 'b3733': 0, 'b0864': 0, 'b3735': 0}
[4.936966966131375, 25.814402899488613];{'b3736': 0, 'b0125': 0, 'b3008': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b0864': 0, 'b3735': 0}
[4.936966966131375, 25.814402899488613];{'b3736': 0, 'b0125': 0, 'b3008': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131375, 25.814402899488613];{'b3736': 0, 'b0125': 0, 'b3008': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b0864': 0}
[4.936966966131297, 25.814402899488513];{'b0116': 0, 'b1341': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0, 'b3735': 0}
[4.936966966131297, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0, 'b3735': 0}
[4.936966966131297, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b1341': 0, 'b2280': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0, 'b3735': 0}
[4.936966966131297, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b1341': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b3616': 0, 'b3735': 0}
[4.936966966131297, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b1341': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3616': 0, 'b3735': 0}
[4.936966966131297, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b1341': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131297, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b1341': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0}
[4.936966966131296, 8.199602440340408];{'b2721': 0, 'b0861': 0, 'b2280': 0, 'b0675': 0, 'b1341': 0, 'b3599': 0, 'b3735': 0}
[4.936966966131296, 8.199602440340408];{'b3732': 0, 'b0861': 0, 'b2280': 0, 'b0675': 0, 'b1341': 0, 'b3599': 0, 'b3735': 0}
[4.936966966131296, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b2280': 0, 'b0675': 0, 'b1341': 0, 'b3599': 0, 'b3735': 0}
[4.936966966131296, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b0861': 0, 'b2280': 0, 'b1341': 0, 'b3599': 0, 'b3735': 0}
[4.936966966131296, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b0861': 0, 'b2280': 0, 'b0675': 0, 'b3599': 0, 'b3735': 0}
[4.936966966131296, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b0861': 0, 'b2280': 0, 'b0675': 0, 'b1341': 0, 'b3735': 0}
[4.936966966131296, 8.199602440340408];{'b3732': 0, 'b2721': 0, 'b0861': 0, 'b2280': 0, 'b0675': 0, 'b1341': 0, 'b3599': 0}
[4.936966966131428, 8.199602440340408];{'b2873': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131428, 8.199602440340408];{'b2873': 0, 'b3732': 0, 'b2280': 0, 'b2710': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131428, 8.199602440340408];{'b2873': 0, 'b3732': 0, 'b0104': 0, 'b2280': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131428, 8.199602440340408];{'b2873': 0, 'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b4100': 0}
[4.936966966131428, 8.199602440340408];{'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b4100': 0, 'b3733': 0}
[4.936966966131428, 8.199602440340408];{'b2873': 0, 'b3732': 0, 'b0104': 0, 'b2280': 0, 'b2710': 0, 'b3733': 0}
[4.936966966131468, 8.199602440340401];{'b2721': 0, 'b1341': 0, 'b0655': 0, 'b2280': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131468, 8.199602440340401];{'b3732': 0, 'b1341': 0, 'b0655': 0, 'b2280': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131468, 8.199602440340401];{'b3732': 0, 'b2721': 0, 'b0655': 0, 'b2280': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131468, 8.199602440340401];{'b3732': 0, 'b2721': 0, 'b1341': 0, 'b2280': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131468, 8.199602440340401];{'b3732': 0, 'b2721': 0, 'b1341': 0, 'b0655': 0, 'b2280': 0, 'b3735': 0}
[4.936966966131468, 8.199602440340401];{'b3732': 0, 'b2721': 0, 'b1341': 0, 'b0655': 0, 'b2280': 0, 'b4100': 0}
[4.93696696613129, 25.814402899488513];{'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3003': 0, 'b3616': 0, 'b3735': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b3456': 0, 'b3733': 0, 'b3003': 0, 'b3616': 0, 'b3735': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3733': 0, 'b3003': 0, 'b3616': 0, 'b3735': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3003': 0, 'b3616': 0, 'b3735': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3616': 0, 'b3735': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3003': 0, 'b3735': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3003': 0, 'b3616': 0, 'b3057': 0}
[4.93696696613129, 25.814402899488513];{'b0125': 0, 'b0116': 0, 'b2280': 0, 'b1686': 0, 'b3456': 0, 'b3733': 0, 'b3003': 0, 'b3616': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b2165': 0, 'b0116': 0, 'b1443': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b0116': 0, 'b1443': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b1443': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b1443': 0, 'b2425': 0, 'b2280': 0, 'b3733': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b1443': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b4100': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b1443': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b1443': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b3732': 0, 'b2165': 0, 'b0116': 0, 'b0861': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b2165': 0, 'b0116': 0, 'b0861': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0861': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b0861': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b0861': 0, 'b2425': 0, 'b2280': 0, 'b3733': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b0861': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b4100': 0}
[4.936966966131356, 25.814402899488258];{'b0125': 0, 'b3732': 0, 'b2165': 0, 'b0116': 0, 'b0861': 0, 'b2425': 0, 'b2280': 0, 'b2720': 0, 'b3733': 0}
[4.936966966131359, 25.814402899488037];{'b3732': 0, 'b0116': 0, 'b0067': 0, 'b0861': 0, 'b2280': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b0861': 0, 'b2280': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0861': 0, 'b2280': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0067': 0, 'b2280': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0067': 0, 'b0861': 0, 'b2280': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0067': 0, 'b0861': 0, 'b2280': 0, 'b3733': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b3732': 0, 'b0116': 0, 'b0067': 0, 'b0861': 0, 'b2280': 0, 'b3733': 0, 'b0655': 0}
[4.936966966131359, 25.814402899488037];{'b3736': 0, 'b0116': 0, 'b0067': 0, 'b2425': 0, 'b2280': 0, 'b1441': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b0116': 0, 'b0067': 0, 'b2425': 0, 'b2280': 0, 'b1441': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
[4.936966966131359, 25.814402899488037];{'b0125': 0, 'b3736': 0, 'b0116': 0, 'b2425': 0, 'b2280': 0, 'b1441': 0, 'b3733': 0, 'b0655': 0, 'b3735': 0}
